Image,Latitude,Longitude
Parvati_225.jpg,18.49525,73.84272
Parvati_226.jpg,18.49449,73.84513
Parvati_227.jpg,18.49486,73.84503
Parvati_228.jpg,18.49498,73.84353
Parvati_229.jpg,18.4948,73.84367
Parvati_23.jpg,18.49449,73.84267
Parvati_230.jpg,18.49487,73.84466
Parvati_231.jpg,18.49538,73.84256
Parvati_232.jpg,18.49532,73.84445
Parvati_233.jpg,18.49489,73.84321
Parvati_234.jpg,18.49449,73.84372
Parvati_235.jpg,18.4954,73.84288
Parvati_236.jpg,18.49496,73.84333
Parvati_237.jpg,18.49498,73.84324
Parvati_238.jpg,18.49472,73.84356
Parvati_239.jpg,18.49492,73.8432
Parvati_24.jpg,18.49456,73.84351
Parvati_240.jpg,18.49487,73.84369
Parvati_241.jpg,18.49533,73.84471
Parvati_242.jpg,18.49534,73.84451
Parvati_243.jpg,18.49528,73.84307
Parvati_244.jpg,18.49531,73.8437
Parvati_245.jpg,18.49473,73.84474
Parvati_246.jpg,18.49489,73.84465
Parvati_247.jpg,18.49554,73.84458
Parvati_248.jpg,18.49533,73.84485
Parvati_249.jpg,18.49519,73.84366
Parvati_25.jpg,18.49553,73.84298
Parvati_250.jpg,18.49493,73.84475
Parvati_251.jpg,18.49504,73.84525
Parvati_252.jpg,18.49511,73.84261
Parvati_253.jpg,18.49524,73.84538
Parvati_254.jpg,18.49527,73.84328
Parvati_255.jpg,18.49493,73.84327
Parvati_256.jpg,18.49536,73.84412
Parvati_257.jpg,18.49532,73.8426
Parvati_258.jpg,18.49491,73.84509
Parvati_259.jpg,18.49531,73.84535
Parvati_26.jpg,18.49463,73.84443
Parvati_260.jpg,18.49464,73.84379
Parvati_261.jpg,18.49505,73.84547
Parvati_262.jpg,18.49536,73.84551
Parvati_263.jpg,18.49475,73.8454
Parvati_264.jpg,18.49481,73.84299
Parvati_265.jpg,18.49524,73.84487
Parvati_266.jpg,18.49534,73.84274
Parvati_267.jpg,18.4947,73.8427
Parvati_268.jpg,18.49504,73.84463
Parvati_269.jpg,18.49482,73.84377
Parvati_27.jpg,18.49509,73.84435
Parvati_270.jpg,18.49516,73.84547
Parvati_271.jpg,18.49538,73.84506
Parvati_272.jpg,18.49515,73.84413
Parvati_273.jpg,18.49556,73.84263
Parvati_274.jpg,18.49507,73.84438
Parvati_275.jpg,18.49486,73.8449
Parvati_276.jpg,18.49546,73.84402
Parvati_277.jpg,18.495,73.84515
Parvati_278.jpg,18.49505,73.84506
Parvati_279.jpg,18.4949,73.84545
Parvati_28.jpg,18.49517,73.845
Parvati_280.jpg,18.49501,73.84531
Parvati_281.jpg,18.49515,73.84377
Parvati_282.jpg,18.49479,73.84425
Parvati_283.jpg,18.49514,73.84473
Parvati_284.jpg,18.49454,73.84528
Parvati_285.jpg,18.49547,73.84561
Parvati_286.jpg,18.49512,73.84458
Parvati_287.jpg,18.49489,73.84292
Parvati_288.jpg,18.49459,73.84427
Parvati_289.jpg,18.49509,73.84546
Parvati_29.jpg,18.49452,73.84376
Parvati_290.jpg,18.49505,73.84484
Parvati_291.jpg,18.49492,73.84475
Parvati_292.jpg,18.49522,73.84437
Parvati_293.jpg,18.49491,73.84496
Parvati_294.jpg,18.49547,73.84308
Parvati_295.jpg,18.49544,73.84542
Parvati_296.jpg,18.49467,73.84351
Parvati_297.jpg,18.49467,73.84557
Parvati_298.jpg,18.49489,73.84507
Parvati_299.jpg,18.49536,73.84295
Parvati_3.jpg,18.49522,73.84254
Parvati_30.jpg,18.49529,73.84398
Parvati_300.jpg,18.49476,73.84406
Parvati_301.jpg,18.49515,73.84372
Parvati_302.jpg,18.4948,73.84449
Parvati_303.jpg,18.49488,73.84309
Parvati_304.jpg,18.49479,73.84469
Parvati_305.jpg,18.49539,73.84357
Parvati_306.jpg,18.49509,73.84258
Parvati_307.jpg,18.49451,73.84383
Parvati_308.jpg,18.49455,73.84343
Parvati_309.jpg,18.49476,73.84255
Parvati_31.jpg,18.49466,73.84417
Parvati_310.jpg,18.49519,73.84257
Parvati_311.jpg,18.49494,73.84461
Parvati_312.jpg,18.49548,73.8447
Parvati_313.jpg,18.49484,73.84507
Parvati_314.jpg,18.49523,73.84346
Parvati_315.jpg,18.49534,73.84336
Parvati_316.jpg,18.49471,73.84514
Parvati_317.jpg,18.4946,73.84399
Parvati_318.jpg,18.49462,73.845
Parvati_319.jpg,18.49458,73.84308
Parvati_32.jpg,18.49516,73.84481
Parvati_320.jpg,18.49515,73.84363
Parvati_321.jpg,18.49526,73.84497
Parvati_322.jpg,18.49482,73.84309
Parvati_323.jpg,18.49551,73.84508
Parvati_324.jpg,18.49521,73.84488
Parvati_325.jpg,18.49543,73.84423
Parvati_326.jpg,18.49449,73.84296
Parvati_327.jpg,18.49473,73.84537
Parvati_328.jpg,18.49478,73.84285
Parvati_329.jpg,18.49498,73.84309
Parvati_33.jpg,18.49466,73.84435
Parvati_330.jpg,18.4954,73.84524
Parvati_331.jpg,18.49545,73.84299
Parvati_332.jpg,18.49533,73.84417
Parvati_333.jpg,18.49543,73.84483
Parvati_334.jpg,18.49535,73.84492
Parvati_335.jpg,18.49539,73.8446
Parvati_336.jpg,18.49544,73.84516
Parvati_337.jpg,18.49549,73.84406
Parvati_338.jpg,18.49518,73.84533
Parvati_339.jpg,18.49451,73.84418
Parvati_34.jpg,18.49457,73.84359
Parvati_340.jpg,18.49504,73.84294
Parvati_341.jpg,18.49499,73.84527
Parvati_342.jpg,18.49505,73.84437
Parvati_343.jpg,18.49518,73.84353
Parvati_344.jpg,18.49505,73.84536
Parvati_345.jpg,18.49548,73.84567
Parvati_346.jpg,18.49449,73.84392
Parvati_347.jpg,18.49493,73.84258
Parvati_348.jpg,18.4952,73.84353
Parvati_349.jpg,18.49527,73.84291
Parvati_35.jpg,18.49504,73.84381
Parvati_350.jpg,18.49484,73.84461
Parvati_351.jpg,18.49521,73.84446
Parvati_352.jpg,18.49536,73.84395
Parvati_353.jpg,18.49476,73.84344
Parvati_354.jpg,18.49463,73.84309
Parvati_355.jpg,18.49461,73.84467
Parvati_356.jpg,18.49516,73.84399
Parvati_357.jpg,18.49527,73.84319
Parvati_358.jpg,18.49506,73.84252
Parvati_359.jpg,18.49493,73.84277
Parvati_36.jpg,18.49512,73.84495
Parvati_360.jpg,18.49525,73.8434
Parvati_361.jpg,18.49468,73.8455
Parvati_362.jpg,18.49539,73.84411
Parvati_363.jpg,18.49526,73.84309
Parvati_364.jpg,18.49537,73.8427
Parvati_365.jpg,18.4955,73.84467
Parvati_366.jpg,18.49513,73.84529
Parvati_367.jpg,18.49459,73.84469
Parvati_368.jpg,18.49503,73.84304
Parvati_369.jpg,18.4946,73.84387
Parvati_37.jpg,18.49462,73.84483
Parvati_370.jpg,18.49457,73.84405
Parvati_371.jpg,18.49506,73.84555
Parvati_372.jpg,18.49523,73.84527
Parvati_373.jpg,18.49497,73.84338
Parvati_374.jpg,18.49543,73.8449
Parvati_375.jpg,18.49459,73.84326
Parvati_376.jpg,18.49533,73.84349
Parvati_377.jpg,18.49481,73.84381
Parvati_378.jpg,18.49457,73.84545
Parvati_379.jpg,18.49496,73.84459
Parvati_38.jpg,18.49478,73.84324
Parvati_380.jpg,18.49492,73.84476
Parvati_381.jpg,18.49464,73.84374
Parvati_382.jpg,18.49519,73.84493
Parvati_383.jpg,18.49467,73.84545
Parvati_384.jpg,18.4952,73.84553
Parvati_385.jpg,18.4948,73.84447
Parvati_386.jpg,18.49457,73.84496
Parvati_387.jpg,18.49489,73.84414
Parvati_388.jpg,18.49485,73.84312
Parvati_389.jpg,18.49537,73.84377
Parvati_39.jpg,18.49553,73.84341
Parvati_390.jpg,18.49503,73.84539
Parvati_391.jpg,18.49517,73.84424
Parvati_392.jpg,18.49555,73.84499
Parvati_393.jpg,18.49475,73.84327
Parvati_394.jpg,18.49492,73.84284
Parvati_395.jpg,18.49521,73.84454
Parvati_396.jpg,18.49486,73.84404
Parvati_397.jpg,18.49555,73.8444
Parvati_398.jpg,18.49495,73.84272
Parvati_399.jpg,18.49548,73.84456
Parvati_4.jpg,18.49499,73.84256
Parvati_40.jpg,18.49508,73.84288
Parvati_400.jpg,18.49537,73.84326
Parvati_401.jpg,18.49523,73.84495
Parvati_402.jpg,18.49532,73.84435
Parvati_403.jpg,18.49501,73.84426
Parvati_404.jpg,18.49545,73.84546
Parvati_405.jpg,18.4945,73.84511
Parvati_406.jpg,18.49501,73.84358
Parvati_407.jpg,18.49452,73.84307
Parvati_408.jpg,18.49523,73.84293
Parvati_409.jpg,18.49544,73.84512
Parvati_41.jpg,18.49533,73.84509
Parvati_410.jpg,18.49512,73.8448
Parvati_411.jpg,18.4951,73.84385
Parvati_412.jpg,18.49469,73.84411
Parvati_413.jpg,18.49471,73.84297
Parvati_414.jpg,18.4951,73.84342
Parvati_415.jpg,18.49555,73.84349
Parvati_416.jpg,18.49515,73.84449
Parvati_417.jpg,18.49475,73.84512
Parvati_418.jpg,18.49549,73.84352
Parvati_419.jpg,18.49551,73.84436
Parvati_42.jpg,18.49459,73.84515
Parvati_420.jpg,18.49478,73.84537
Parvati_421.jpg,18.4951,73.84414
Parvati_422.jpg,18.49451,73.84256
Parvati_423.jpg,18.49482,73.84439
Parvati_424.jpg,18.49499,73.84486
Parvati_425.jpg,18.49504,73.84406
Parvati_426.jpg,18.4955,73.84457
Parvati_427.jpg,18.49464,73.84375
Parvati_428.jpg,18.49512,73.84471
Parvati_429.jpg,18.49542,73.84291
Parvati_43.jpg,18.49512,73.8443
Parvati_430.jpg,18.49514,73.84459
Parvati_431.jpg,18.49457,73.84311
Parvati_432.jpg,18.49555,73.84508
Parvati_433.jpg,18.49522,73.8437
Parvati_434.jpg,18.49477,73.84452
Parvati_435.jpg,18.49456,73.84527
Parvati_436.jpg,18.49489,73.8446
Parvati_437.jpg,18.49466,73.844
Parvati_438.jpg,18.49499,73.8441
Parvati_439.jpg,18.49546,73.84292
Parvati_44.jpg,18.49456,73.84527
Parvati_440.jpg,18.49547,73.84394
Parvati_441.jpg,18.49539,73.84289
Parvati_442.jpg,18.49485,73.84429
Parvati_443.jpg,18.49548,73.84517
Parvati_444.jpg,18.49551,73.84349
Parvati_445.jpg,18.4947,73.8454
Parvati_446.jpg,18.49512,73.84482
Parvati_447.jpg,18.49458,73.84282
Parvati_448.jpg,18.49483,73.84459
Parvati_449.jpg,18.49505,73.84465
Parvati_45.jpg,18.49532,73.84502
Parvati_450.jpg,18.4952,73.84369
Parvati_451.jpg,18.49496,73.8448
Parvati_452.jpg,18.49495,73.84368
Parvati_453.jpg,18.49514,73.84391
Parvati_454.jpg,18.49467,73.8435
Parvati_455.jpg,18.49542,73.84363
Parvati_456.jpg,18.49514,73.8445
Parvati_457.jpg,18.49491,73.84393
Parvati_458.jpg,18.4946,73.84484
Parvati_459.jpg,18.49462,73.84276
Parvati_46.jpg,18.49499,73.84496
Parvati_460.jpg,18.49516,73.84473
Parvati_461.jpg,18.49457,73.84253
Parvati_462.jpg,18.49531,73.84262
Parvati_463.jpg,18.49462,73.84386
Parvati_464.jpg,18.49507,73.84528
Parvati_465.jpg,18.4954,73.84355
Parvati_466.jpg,18.49494,73.84371
Parvati_467.jpg,18.49538,73.84405
Parvati_468.jpg,18.49552,73.84283
Parvati_469.jpg,18.49512,73.84263
Parvati_47.jpg,18.49516,73.84469
Parvati_470.jpg,18.49551,73.84444
Parvati_471.jpg,18.49475,73.84255
Parvati_472.jpg,18.49472,73.84452
Parvati_473.jpg,18.49531,73.8447
Parvati_474.jpg,18.49491,73.844
Parvati_475.jpg,18.49498,73.84373
Parvati_476.jpg,18.49451,73.84428
Parvati_477.jpg,18.49472,73.8434
Parvati_478.jpg,18.49506,73.8452
Parvati_479.jpg,18.49479,73.84436
Parvati_48.jpg,18.49456,73.84393
Parvati_480.jpg,18.49479,73.84485
Parvati_481.jpg,18.49468,73.84486
Parvati_482.jpg,18.4946,73.84371
Parvati_483.jpg,18.49513,73.84306
Parvati_484.jpg,18.49485,73.84509
Parvati_485.jpg,18.49492,73.8447
Parvati_486.jpg,18.49531,73.84371
Parvati_487.jpg,18.49524,73.84491
Parvati_488.jpg,18.49483,73.84287
Parvati_489.jpg,18.49528,73.84537
Parvati_49.jpg,18.49534,73.84434
Parvati_490.jpg,18.4948,73.84551
Parvati_491.jpg,18.49507,73.84505
Parvati_492.jpg,18.49449,73.8431
Parvati_493.jpg,18.49542,73.84371
Parvati_494.jpg,18.49514,73.84474
Parvati_495.jpg,18.49505,73.84498
Parvati_496.jpg,18.49542,73.84325
Parvati_497.jpg,18.49467,73.84299
Parvati_498.jpg,18.49504,73.84389
Parvati_499.jpg,18.49498,73.84261
Parvati_5.jpg,18.49497,73.84314
Parvati_50.jpg,18.49484,73.84472
Parvati_500.jpg,18.49455,73.84514
Parvati_501.jpg,18.49522,73.84297
Parvati_502.jpg,18.49449,73.84544
Parvati_503.jpg,18.4945,73.8439
Parvati_504.jpg,18.49493,73.84367
Parvati_505.jpg,18.49467,73.84475
Parvati_506.jpg,18.49459,73.84528
Parvati_507.jpg,18.49489,73.84347
Parvati_508.jpg,18.49467,73.84458
Parvati_509.jpg,18.49508,73.84275
Parvati_51.jpg,18.49479,73.84565
Parvati_510.jpg,18.4946,73.8438
Parvati_511.jpg,18.49531,73.84342
Parvati_512.jpg,18.49483,73.84483
Parvati_513.jpg,18.49493,73.84497
Parvati_514.jpg,18.49521,73.84349
Parvati_515.jpg,18.49457,73.84263
Parvati_516.jpg,18.49497,73.84417
Parvati_517.jpg,18.49542,73.8441
Parvati_518.jpg,18.49457,73.84312
Parvati_519.jpg,18.49537,73.84344
Parvati_52.jpg,18.4949,73.84522
Parvati_520.jpg,18.49472,73.84418
Parvati_521.jpg,18.49519,73.84338
Parvati_522.jpg,18.49462,73.84296
Parvati_523.jpg,18.49548,73.84281
Parvati_524.jpg,18.49463,73.84566
Parvati_525.jpg,18.49513,73.84383
Parvati_526.jpg,18.49471,73.84468
Parvati_527.jpg,18.49551,73.84382
Parvati_528.jpg,18.49543,73.84456
Parvati_529.jpg,18.49498,73.84466
Parvati_53.jpg,18.49547,73.84447
Parvati_530.jpg,18.49503,73.84562
Parvati_531.jpg,18.49463,73.84388
Parvati_532.jpg,18.49469,73.84259
Parvati_533.jpg,18.49498,73.84362
Parvati_534.jpg,18.49474,73.84564
Parvati_535.jpg,18.49454,73.84503
Parvati_536.jpg,18.49477,73.84291
Parvati_537.jpg,18.49493,73.84404
Parvati_538.jpg,18.49481,73.84534
Parvati_539.jpg,18.49502,73.84262
Parvati_54.jpg,18.49465,73.84295
Parvati_540.jpg,18.49454,73.84569
Parvati_541.jpg,18.49532,73.84425
Parvati_542.jpg,18.49457,73.84509
Parvati_543.jpg,18.495,73.84454
Parvati_544.jpg,18.49453,73.84306
Parvati_545.jpg,18.49467,73.84504
Parvati_546.jpg,18.4951,73.8449
Parvati_547.jpg,18.49493,73.84535
Parvati_548.jpg,18.49504,73.8447
Parvati_549.jpg,18.49452,73.84289
Parvati_55.jpg,18.49545,73.8441
Parvati_550.jpg,18.49473,73.84462
Parvati_551.jpg,18.49497,73.84563
Parvati_552.jpg,18.49451,73.8451
Parvati_553.jpg,18.49537,73.84441
Parvati_554.jpg,18.49518,73.84335
Parvati_555.jpg,18.4953,73.8454
Parvati_556.jpg,18.49516,73.84564
Parvati_557.jpg,18.49525,73.84383
Parvati_558.jpg,18.49497,73.84412
Parvati_559.jpg,18.49479,73.84368
Parvati_56.jpg,18.49481,73.84441
Parvati_560.jpg,18.49513,73.8444
Parvati_561.jpg,18.49546,73.84522
Parvati_562.jpg,18.49498,73.84339
Parvati_563.jpg,18.49465,73.84437
Parvati_564.jpg,18.49528,73.84382
Parvati_565.jpg,18.49502,73.84559
Parvati_566.jpg,18.49535,73.84313
Parvati_567.jpg,18.49511,73.84354
Parvati_568.jpg,18.49487,73.84472
Parvati_569.jpg,18.49462,73.84353
Parvati_57.jpg,18.4946,73.84554
Parvati_570.jpg,18.49515,73.84489
Parvati_571.jpg,18.49546,73.84436
Parvati_572.jpg,18.49465,73.84495
Parvati_573.jpg,18.49455,73.84286
Parvati_574.jpg,18.49505,73.84306
Parvati_575.jpg,18.49485,73.84559
Parvati_576.jpg,18.49451,73.84423
Parvati_577.jpg,18.4949,73.84544
Parvati_578.jpg,18.49466,73.84564
Parvati_579.jpg,18.495,73.84308
Parvati_58.jpg,18.49458,73.84287
Parvati_580.jpg,18.49513,73.84426
Parvati_581.jpg,18.49521,73.84255
Parvati_582.jpg,18.49526,73.84419
Parvati_583.jpg,18.49471,73.84547
Parvati_584.jpg,18.49466,73.84567
Parvati_585.jpg,18.49461,73.8434
Parvati_586.jpg,18.4951,73.84327
Parvati_587.jpg,18.49512,73.84254
Parvati_588.jpg,18.49533,73.84525
Parvati_589.jpg,18.49498,73.84326
Parvati_59.jpg,18.49537,73.84488
Parvati_590.jpg,18.49506,73.84332
Parvati_591.jpg,18.49541,73.84434
Parvati_592.jpg,18.49543,73.8454
Parvati_593.jpg,18.49473,73.84306
Parvati_594.jpg,18.49551,73.84341
Parvati_595.jpg,18.49496,73.844
Parvati_596.jpg,18.49535,73.84491
Parvati_597.jpg,18.49497,73.84381
Parvati_598.jpg,18.49509,73.84555
Parvati_599.jpg,18.49472,73.84331
Parvati_6.jpg,18.49554,73.84501
Parvati_60.jpg,18.49495,73.84441
Parvati_600.jpg,18.49457,73.84305
Parvati_61.jpg,18.49473,73.84263
Parvati_62.jpg,18.49555,73.84375
Parvati_63.jpg,18.49515,73.84301
Parvati_64.jpg,18.49461,73.84473
Parvati_65.jpg,18.4945,73.84434
Parvati_66.jpg,18.49486,73.84527
Parvati_67.jpg,18.49517,73.84492
Parvati_68.jpg,18.49473,73.84563
Parvati_69.jpg,18.49512,73.84295
Parvati_7.jpg,18.49491,73.844
Parvati_70.jpg,18.49521,73.8442
Parvati_71.jpg,18.49529,73.8434
Parvati_72.jpg,18.49473,73.84458
Parvati_73.jpg,18.49506,73.84408
Parvati_74.jpg,18.49474,73.84485
Parvati_75.jpg,18.49502,73.8431
Parvati_76.jpg,18.49472,73.84483
Parvati_77.jpg,18.49541,73.84482
Parvati_78.jpg,18.4953,73.84481
Parvati_79.jpg,18.49472,73.84284
Parvati_8.jpg,18.49522,73.84542
Parvati_80.jpg,18.49465,73.84517
Parvati_81.jpg,18.49537,73.84325
Parvati_82.jpg,18.49552,73.84559
Parvati_83.jpg,18.49485,73.84381
Parvati_84.jpg,18.4948,73.84548
Parvati_85.jpg,18.4945,73.84472
Parvati_86.jpg,18.49468,73.84307
Parvati_87.jpg,18.49526,73.84392
Parvati_88.jpg,18.49466,73.84385
Parvati_89.jpg,18.49502,73.84449
Parvati_9.jpg,18.49549,73.84292
Parvati_90.jpg,18.49507,73.84491
Parvati_91.jpg,18.4946,73.84377
Parvati_92.jpg,18.49464,73.84285
Parvati_93.jpg,18.49554,73.84564
Parvati_94.jpg,18.49535,73.84371
Parvati_95.jpg,18.49474,73.84499
Parvati_96.jpg,18.49474,73.84348
Parvati_97.jpg,18.49547,73.84299
Parvati_98.jpg,18.49454,73.84323
Parvati_99.jpg,18.49491,73.84265
Pune-Okayama Friendship Garden (1).jpg,18.4907,73.83691
Pune-Okayama Friendship Garden.jpg,18.49032,73.83637
Ram_Mandir_1.jpg,18.51119,73.86951
Ram_Mandir_10.jpg,18.51121,73.8694
Ram_Mandir_100.jpg,18.51122,73.86937
Ram_Mandir_101.jpg,18.51121,73.86942
Ram_Mandir_102.jpg,18.5112,73.86946
Ram_Mandir_103.jpg,18.5112,73.8695
Ram_Mandir_104.jpg,18.5112,73.86937
Ram_Mandir_105.jpg,18.5112,73.86944
Ram_Mandir_106.jpg,18.5112,73.86948
Ram_Mandir_107.jpg,18.5112,73.86946
Ram_Mandir_108.jpg,18.5112,73.86941
Ram_Mandir_109.jpg,18.5112,73.86938
Ram_Mandir_11.jpg,18.51119,73.8695
Ram_Mandir_110.jpg,18.51121,73.86945
Ram_Mandir_111.jpg,18.5112,73.8694
Ram_Mandir_112.jpg,18.51122,73.8695
Ram_Mandir_113.jpg,18.5112,73.86943
Ram_Mandir_114.jpg,18.51122,73.86939
Ram_Mandir_115.jpg,18.51119,73.86941
Ram_Mandir_116.jpg,18.51122,73.86949
Ram_Mandir_117.jpg,18.51121,73.8695
Ram_Mandir_118.jpg,18.5112,73.86939
Ram_Mandir_119.jpg,18.5112,73.86941
Ram_Mandir_12.jpg,18.51122,73.86946
Ram_Mandir_120.jpg,18.51121,73.86938
Ram_Mandir_121.jpg,18.51121,73.86937
Ram_Mandir_122.jpg,18.51119,73.86947
Ram_Mandir_123.jpg,18.51122,73.86949
Ram_Mandir_124.jpg,18.51121,73.86946
Ram_Mandir_125.jpg,18.5112,73.86938
Ram_Mandir_126.jpg,18.51121,73.8695
Ram_Mandir_127.jpg,18.5112,73.86951
Ram_Mandir_128.jpg,18.51119,73.86937
Ram_Mandir_129.jpg,18.51121,73.86935
Ram_Mandir_13.jpg,18.51121,73.86943
Ram_Mandir_130.jpg,18.51121,73.86948
Ram_Mandir_131.jpg,18.51121,73.86947
Ram_Mandir_132.jpg,18.51121,73.86949
Ram_Mandir_133.jpg,18.51119,73.86948
Ram_Mandir_134.jpg,18.51122,73.86946
Ram_Mandir_135.jpg,18.51121,73.86939
Ram_Mandir_136.jpg,18.51119,73.86937
Ram_Mandir_137.jpg,18.51121,73.86939
Ram_Mandir_138.jpg,18.51121,73.86936
Ram_Mandir_139.jpg,18.51122,73.86943
Ram_Mandir_14.jpg,18.51119,73.86938
Ram_Mandir_140.jpg,18.51122,73.86944
Ram_Mandir_141.jpg,18.51121,73.86937
Ram_Mandir_142.jpg,18.51121,73.86939
Ram_Mandir_143.jpg,18.51121,73.86945
Ram_Mandir_144.jpg,18.51122,73.86941
Ram_Mandir_145.jpg,18.51122,73.86945
Ram_Mandir_146.jpg,18.5112,73.8694
Ram_Mandir_147.jpg,18.5112,73.86938
Ram_Mandir_148.jpg,18.51122,73.86937
Ram_Mandir_149.jpg,18.51122,73.86936
Ram_Mandir_15.jpg,18.51121,73.8694
Ram_Mandir_150.jpg,18.51122,73.86937
Ram_Mandir_151.jpg,18.5112,73.86942
Ram_Mandir_152.jpg,18.5112,73.86944
Ram_Mandir_153.jpg,18.51121,73.86937
Ram_Mandir_154.jpg,18.51119,73.86942
Ram_Mandir_155.jpg,18.5112,73.86939
Ram_Mandir_156.jpg,18.51119,73.8695
Ram_Mandir_157.jpg,18.51121,73.86946
Ram_Mandir_158.jpg,18.5112,73.86938
Ram_Mandir_159.jpg,18.5112,73.86946
Ram_Mandir_16.jpg,18.5112,73.86944
Ram_Mandir_160.jpg,18.51119,73.86946
Ram_Mandir_161.jpg,18.51121,73.86942
Ram_Mandir_162.jpg,18.51121,73.86945
Ram_Mandir_163.jpg,18.51119,73.86949
Ram_Mandir_164.jpg,18.5112,73.86947
Ram_Mandir_165.jpg,18.51119,73.8695
Ram_Mandir_166.jpg,18.51122,73.86949
Ram_Mandir_167.jpg,18.51119,73.86944
Ram_Mandir_168.jpg,18.51119,73.8695
Ram_Mandir_169.jpg,18.51121,73.86938
Ram_Mandir_17.jpg,18.51121,73.86938
Ram_Mandir_170.jpg,18.51122,73.86944
Ram_Mandir_171.jpg,18.5112,73.86939
Ram_Mandir_172.jpg,18.51121,73.86945
Ram_Mandir_173.jpg,18.51122,73.86943
Ram_Mandir_174.jpg,18.5112,73.8695
Ram_Mandir_175.jpg,18.51122,73.86944
Ram_Mandir_176.jpg,18.51119,73.86946
Ram_Mandir_177.jpg,18.51122,73.86945
Ram_Mandir_178.jpg,18.51122,73.86943
Ram_Mandir_179.jpg,18.5112,73.86944
Ram_Mandir_18.jpg,18.51122,73.86939
Ram_Mandir_180.jpg,18.51121,73.86949
Ram_Mandir_181.jpg,18.5112,73.86942
Ram_Mandir_182.jpg,18.51121,73.8694
Ram_Mandir_183.jpg,18.51119,73.86948
Ram_Mandir_184.jpg,18.51121,73.86939
Ram_Mandir_185.jpg,18.51122,73.86937
Ram_Mandir_186.jpg,18.51121,73.86936
Ram_Mandir_187.jpg,18.5112,73.86945
Ram_Mandir_188.jpg,18.51122,73.86941
Ram_Mandir_189.jpg,18.51119,73.86939
Ram_Mandir_19.jpg,18.5112,73.86935
Ram_Mandir_190.jpg,18.51121,73.86942
Ram_Mandir_191.jpg,18.5112,73.8694
Ram_Mandir_192.jpg,18.51121,73.86945
Ram_Mandir_193.jpg,18.51121,73.8694
Ram_Mandir_194.jpg,18.51122,73.86945
Ram_Mandir_195.jpg,18.51122,73.86946
Ram_Mandir_196.jpg,18.51119,73.86937
Ram_Mandir_197.jpg,18.51121,73.8694
Ram_Mandir_198.jpg,18.5112,73.8695
Ram_Mandir_199.jpg,18.51121,73.8695
Ram_Mandir_2.jpg,18.51121,73.86937
Ram_Mandir_20.jpg,18.5112,73.86942
Ram_Mandir_200.jpg,18.51122,73.8695
Ram_Mandir_201.jpg,18.5112,73.86942
Ram_Mandir_202.jpg,18.51119,73.86941
Ram_Mandir_203.jpg,18.51119,73.86949
Ram_Mandir_204.jpg,18.51122,73.86945
Ram_Mandir_205.jpg,18.51119,73.86948
Ram_Mandir_206.jpg,18.51122,73.86947
Ram_Mandir_207.jpg,18.51121,73.86951
Ram_Mandir_208.jpg,18.51119,73.86942
Ram_Mandir_209.jpg,18.51119,73.86938
Ram_Mandir_21.jpg,18.51122,73.86937
Ram_Mandir_210.jpg,18.51122,73.86943
Ram_Mandir_211.jpg,18.51119,73.86938
Ram_Mandir_212.jpg,18.51122,73.8695
Ram_Mandir_213.jpg,18.51119,73.86939
Ram_Mandir_214.jpg,18.51121,73.86936
Ram_Mandir_215.jpg,18.51122,73.86949
Ram_Mandir_216.jpg,18.5112,73.86936
Ram_Mandir_217.jpg,18.51121,73.86938
Ram_Mandir_218.jpg,18.51121,73.86942
Ram_Mandir_219.jpg,18.5112,73.86944
Ram_Mandir_22.jpg,18.51121,73.86937
Ram_Mandir_220.jpg,18.51122,73.86948
Ram_Mandir_221.jpg,18.5112,73.86941
Ram_Mandir_222.jpg,18.51121,73.86944
Ram_Mandir_223.jpg,18.5112,73.86944
Ram_Mandir_224.jpg,18.5112,73.86942
Ram_Mandir_225.jpg,18.5112,73.86947
Ram_Mandir_226.jpg,18.51121,73.86946
Ram_Mandir_227.jpg,18.5112,73.86938
Ram_Mandir_228.jpg,18.5112,73.86943
Ram_Mandir_229.jpg,18.51121,73.8695
Ram_Mandir_23.jpg,18.51122,73.86946
Ram_Mandir_230.jpg,18.5112,73.86936
Ram_Mandir_231.jpg,18.51122,73.86941
Ram_Mandir_232.jpg,18.51122,73.86945
Ram_Mandir_233.jpg,18.5112,73.86939
Ram_Mandir_234.jpg,18.51122,73.86938
Ram_Mandir_235.jpg,18.51121,73.86948
Ram_Mandir_236.jpg,18.51122,73.86939
Ram_Mandir_237.jpg,18.51119,73.86935
Ram_Mandir_238.jpg,18.51121,73.86945
Ram_Mandir_239.jpg,18.51122,73.86943
Ram_Mandir_24.jpg,18.5112,73.8695
Ram_Mandir_240.jpg,18.5112,73.86948
Ram_Mandir_241.jpg,18.51119,73.86945
Ram_Mandir_242.jpg,18.51121,73.86946
Ram_Mandir_243.jpg,18.5112,73.86946
Ram_Mandir_244.jpg,18.5112,73.8695
Ram_Mandir_245.jpg,18.51122,73.86945
Ram_Mandir_246.jpg,18.51122,73.86938
Ram_Mandir_247.jpg,18.51122,73.86942
Ram_Mandir_248.jpg,18.5112,73.86943
Ram_Mandir_249.jpg,18.51121,73.8694
Ram_Mandir_25.jpg,18.51122,73.86944
Ram_Mandir_250.jpg,18.51122,73.86947
Ram_Mandir_251.jpg,18.5112,73.86942
